soc_code,raw_aei_score,mean_importance,std_importance,high_importance_count,mean_level,weighted_exposure_index,aei_score,risk_band,aioe_title,aioe_target,occupation_title,description
51-5111,0.5911975807347363,0.3003846153846154,0.2139929588218719,1,0.3113461538461539,0.5911975807347363,0.6385748614321075,Yellow,Prepress Technicians and Workers,0.4107973,Prepress Technicians and Workers,Format and proof text and images submitted by designers and clients into finished pages that can be printed. Includes digital and photo typesetting. May produce printing plates.
51-5112,0.5283986025094098,0.3923076923076923,0.1758368270402698,2,0.4036858974358974,0.5283986025094098,0.3271633523939206,Green,Printing Press Operators,-0.7093881,Printing Press Operators,"Set up and operate digital, letterpress, lithographic, flexographic, gravure, or other printing machines. Includes short-run offset printing presses."
51-5113,0.5192800589339174,0.4177884615384615,0.137228925170567,3,0.4234935897435897,0.5192800589339174,0.2819457470232432,Green,Print Binding and Finishing Workers,-0.9062089,Print Binding and Finishing Workers,Bind books and other publications or finish printed products by hand or machine. May set up binding and finishing machines.
51-6011,0.5165605223651657,0.3120192307692307,0.1565005156145882,0,0.3171794871794872,0.5165605223651657,0.2684599386439924,Green,Laundry and Dry-Cleaning Workers,-1.054399,Laundry and Dry-Cleaning Workers,"Operate or tend washing or dry-cleaning machines to wash or dry-clean industrial or household articles, such as cloth garments, suede, leather, furs, blankets, draperies, linens, rugs, and carpets. Includes spotters and dyers of these articles."
51-6021,0.479738321014673,0.3094230769230769,0.1579429775675256,1,0.3040384615384615,0.479738321014673,0.0858636988210909,Green,"Pressers, Textile, Garment, and Related Materials",-1.950063,"Pressers, Textile, Garment, and Related Materials",Press or shape articles by hand or machine.
51-6031,0.5224245456311043,0.3449038461538461,0.1806747711388989,3,0.3371794871794871,0.5224245456311043,0.2975388247323733,Green,Sewing Machine Operators,-0.9639661,Sewing Machine Operators,"Operate or tend sewing machines to join, reinforce, decorate, or perform related sewing operations in the manufacture of garment or nongarment products."
51-6041,0.5241240042682835,0.3432211538461538,0.1507671043026926,1,0.3369230769230769,0.5241240042682835,0.3059662067329698,Green,Shoe and Leather Workers and Repairers,-0.990912,Shoe and Leather Workers and Repairers,"Construct, decorate, or repair leather and leather-like products, such as luggage, shoes, and saddles. May use hand tools."
51-6042,0.5219356575095395,0.3616826923076923,0.1649255039447594,3,0.3674358974358974,0.5219356575095395,0.295114495674963,Green,Shoe Machine Operators and Tenders,-1.029855,Shoe Machine Operators and Tenders,"Operate or tend a variety of machines to join, decorate, reinforce, or finish shoes and shoe parts."
51-6051,0.5418275966068994,0.3082211538461538,0.2091564151880807,4,0.31375,0.5418275966068994,0.3937558899629088,Yellow,"Sewers, Hand",-0.5987218,"Sewers, Hand","Sew, join, reinforce, or finish, usually with needle and thread, a variety of manufactured items. Includes weavers and stitchers."
51-6052,0.5396314010597533,0.3444230769230769,0.2033371194909968,6,0.3406089743589743,0.5396314010597533,0.3828652578410648,Yellow,"Tailors, Dressmakers, and Custom Sewers",-0.4305268,"Tailors, Dressmakers, and Custom Sewers","Design, make, alter, repair, or fit garments."
51-6061,0.5197340367536233,0.4053846153846154,0.141953617645322,2,0.3900961538461538,0.5197340367536233,0.2841969606878545,Green,Textile Bleaching and Dyeing Machine Operators and Tenders,-0.8609312,Textile Bleaching and Dyeing Machine Operators and Tenders,"Operate or tend machines to bleach, shrink, wash, dye, or finish textiles or synthetic or glass fibers."
51-6062,0.5158227082913982,0.4030769230769231,0.1414392194207353,1,0.4166666666666667,0.5158227082913982,0.2648012199738073,Green,"Textile Cutting Machine Setters, Operators, and Tenders",-1.022949,"Textile Cutting Machine Setters, Operators, and Tenders","Set up, operate, or tend machines that cut textiles."
51-6063,0.5143384984208454,0.3690384615384615,0.1792072369794869,4,0.3513141025641025,0.5143384984208454,0.2574412270474924,Green,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",-1.241662,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders","Set up, operate, or tend machines that knit, loop, weave, or draw in textiles."
51-6064,0.5019912495775384,0.4057211538461538,0.1646627097284418,2,0.40875,0.5019912495775384,0.196212915641407,Green,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",-1.392929,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders","Set up, operate, or tend machines that wind or twist textiles; or draw out and combine sliver, such as wool, hemp, or synthetic fibers. Includes slubber machine and drawing frame operators."
51-6091,0.5224614294490453,0.4229326923076923,0.1439028140470108,3,0.42375,0.5224614294490453,0.2977217265204068,Green,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",-0.8596925,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers","Set up, operate, or tend machines that extrude and form continuous filaments from synthetic materials, such as liquid polymer, rayon, and fiberglass."
51-6092,0.5571849855574329,0.4041346153846153,0.2271174248282889,10,0.3957051282051282,0.5571849855574329,0.4699110727878943,Yellow,Fabric and Apparel Patternmakers,-0.0831096,Fabric and Apparel Patternmakers,Draw and construct sets of precision master fabric patterns or layouts. May also mark and cut fabrics and apparel.
51-6093,0.50534648808251,0.4507211538461538,0.1558353018684997,8,0.4407692307692307,0.50534648808251,0.2128510826234754,Green,Upholsterers,-1.313735,Upholsterers,"Make, repair, or replace upholstery for household furniture or transportation vehicles."
51-7011,0.5051069490189248,0.4670192307692308,0.1465075773165381,8,0.444775641025641,0.5051069490189248,0.2116632413022837,Green,Cabinetmakers and Bench Carpenters,-1.327489,Cabinetmakers and Bench Carpenters,"Cut, shape, and assemble wooden articles or set up and operate a variety of woodworking machines, such as power saws, jointers, and mortisers to surface, cut, or shape lumber or to fabricate parts for wood products."
51-7021,0.5072981663707372,0.4236057692307692,0.168113387755211,5,0.4174679487179487,0.5072981663707372,0.2225291872371071,Green,Furniture Finishers,-1.197727,Furniture Finishers,"Shape, finish, and refinish damaged, worn, or used furniture or new high-grade furniture to specified color or finish."
51-7031,0.5288020729261359,0.4131730769230769,0.1655798748254438,5,0.4118910256410256,0.5288020729261359,0.3291641067831736,Green,"Model Makers, Wood",-0.7278869,"Model Makers, Wood",Construct full-size and scale wooden precision models of products. Includes wood jig builders and loft workers.
51-7032,0.5197036959972879,0.4303846153846153,0.1624191990783753,5,0.4373397435897436,0.5197036959972879,0.2840465050437857,Green,"Patternmakers, Wood",-1.057897,"Patternmakers, Wood","Plan, lay out, and construct wooden unit or sectional patterns used in forming sand molds for castings."
51-7041,0.5108791885230722,0.3871634615384615,0.1507749823592424,1,0.3858974358974359,0.5108791885230722,0.24028698432031,Green,"Sawing Machine Setters, Operators, and Tenders, Wood",-1.165031,"Sawing Machine Setters, Operators, and Tenders, Wood","Set up, operate, or tend wood sawing machines. May operate computer numerically controlled (CNC) equipment. Includes lead sawyers."
51-7042,0.5103703155009545,0.4223076923076923,0.1489669049258847,4,0.422275641025641,0.5103703155009545,0.2377635528855194,Green,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",-1.130357,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing","Set up, operate, or tend woodworking machines, such as drill presses, lathes, shapers, routers, sanders, planers, and wood nailing machines. May operate computer numerically controlled (CNC) equipment."
51-8011,0.6056817732097817,0.39375,0.2627333230094878,11,0.3801923076923076,0.6056817732097817,0.7103999828484041,Red,Nuclear Power Reactor Operators,0.7705302,Nuclear Power Reactor Operators,"Operate or control nuclear reactors. Move control rods, start and stop equipment, monitor and adjust controls, and record data in logs. Implement emergency procedures when needed. May respond to abnormalities, determine cause, and recommend corrective action."
51-8012,0.6061859707808198,0.3371153846153846,0.2295287075766558,9,0.3381410256410256,0.6061859707808198,0.7129002293633554,Red,Power Distributors and Dispatchers,0.5012214,Power Distributors and Dispatchers,"Coordinate, regulate, or distribute electricity or steam."
51-8013,0.5366373412499279,0.4399679487179487,0.1510960988590703,48,0.4519123931623932,0.5366373412499279,0.3680181264087213,Yellow,Power Plant Operators,-0.3482779,Power Plant Operators,"Control, operate, or maintain machinery to generate electric power. Includes auxiliary equipment operators."
51-8021,0.5366968390774498,0.4155288461538461,0.1522215688210077,4,0.4241666666666667,0.5366968390774498,0.3683131679647575,Yellow,Stationary Engineers and Boiler Operators,-0.5032496,Stationary Engineers and Boiler Operators,"Operate or maintain stationary engines, boilers, or other mechanical equipment to provide utilities for buildings or industrial processes. Operate equipment such as steam engines, generators, motors, turbines, and steam boilers."
51-8031,0.538215177575201,0.4072596153846154,0.1496099992196907,5,0.4231410256410256,0.538215177575201,0.3758424000665751,Yellow,Water and Liquid Waste Treatment Plant and System Operators,-0.44501,Water and Wastewater Treatment Plant and System Operators,"Operate or control an entire process or system of machines, often through the use of control boards, to transfer or treat water or wastewater."
51-8091,0.5408395224940622,0.4446153846153846,0.1727661236590174,10,0.442948717948718,0.5408395224940622,0.3888561661263814,Yellow,Chemical Plant and System Operators,-0.3831282,Chemical Plant and System Operators,Control or operate entire chemical processes or system of machines.
51-8092,0.5438884091869582,0.4300961538461539,0.147942557694106,4,0.4512179487179487,0.5438884091869582,0.4039751765426734,Yellow,Gas Plant Operators,-0.2982082,Gas Plant Operators,Distribute or process gas for utility companies and others by controlling compressors to maintain specified pressures on main pipelines.
51-8093,0.538856037191016,0.453125,0.1420481096008548,6,0.4635576923076923,0.538856037191016,0.3790203348942171,Yellow,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",-0.370036,"Petroleum Pump System Operators, Refinery Operators, and Gaugers","Operate or control petroleum refining or processing units. May specialize in controlling manifold and pumping systems, gauging or testing oil in storage tanks, or regulating the flow of oil into pipelines."
51-8099,0.52692616083567,0.4778846153846154,0.1341132684646845,5,0.4807692307692308,0.52692616083567,0.3198617163395124,Green,"Plant and System Operators, All Other",-0.6702387,"Plant and System Operators, All Other",All plant and system operators not listed separately.
51-9011,0.534492642989354,0.4517788461538461,0.1531269950157845,7,0.4479487179487179,0.534492642989354,0.3573828622590324,Yellow,Chemical Equipment Operators and Tenders,-0.511521,Chemical Equipment Operators and Tenders,"Operate or tend equipment to control chemical changes or reactions in the processing of industrial or consumer products. Equipment used includes devulcanizers, steam-jacketed kettles, and reactor vessels."
51-9012,0.5189140525004404,0.4421634615384615,0.1270720700693286,3,0.4434615384615384,0.5189140525004404,0.2801307713821144,Green,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",-0.9379141,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders","Set up, operate, or tend continuous flow or vat-type equipment; filter presses; shaker screens; centrifuges; condenser tubes; precipitating, fermenting, or evaporating tanks; scrubbing towers; or batch stills. These machines extract, sort, or separate liquids, gases, or solids from other materials to recover a refined product. Includes dairy processing equipment operators."
